Gene A	Input Protein ID A	Primary Protein ID A	Uniprot-Ac A	Interface Number A	Gene B	Input Protein ID B	Primary Protein ID B	Uniprot-Ac B	Interface Number B	Structure Recommendation	Interaction Score
-	RXRB_4_frame2	RXRB_4_frame2	-	-	-	ZKSCAN4_1_frame1	ZKSCAN4_1_frame1	-	-	P08047_S0__P41235_S0__AF5:B:A	19.4837
-	RBM39	RBM39	-	-	-	ZGPAT_2_frame1	ZGPAT_2_frame1	-	-	O75940_S0__Q14498_S0__AFMM2:B:A	22.559
-	RBM39	RBM39	-	-	-	FOXM1_ORF1	FOXM1_ORF1	-	-	Q16676_S0__Q9H0Z9_S0__AFMM2:B:A	2.9732
-	RBM39	RBM39	-	-	-	FOXM1_ORF2	FOXM1_ORF2	-	-	Q16676_S0__Q9H0Z9_S0__AFMM2:B:A	2.9732
-	MEOX1	MEOX1	-	-	-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	O60902_S0__Q6P6B7_S0__AFMM2:A:B	21.2974
-	MEOX1	MEOX1	-	-	-	NR1H3	NR1H3	-	-	Q92731_S0__Q96QS3_S0__AFMM1:B:A	18.2183
-	MEOX1	MEOX1	-	-	-	RXRB_1_frame1	RXRB_1_frame1	-	-	Q92731_S0__Q96QS3_S0__AFMM1:B:A	6.1988
-	MEOX1	MEOX1	-	-	-	RXRB_2_frame1	RXRB_2_frame1	-	-	Q92731_S0__Q96QS3_S0__AFMM1:B:A	6.1988
-	MEOX1	MEOX1	-	-	-	RXRB_4_frame2	RXRB_4_frame2	-	-	Q92731_S0__Q96QS3_S0__AFMM1:B:A	13.8121
-	ZGPAT_2_frame1	ZGPAT_2_frame1	-	-	-	PUF60_ORF3	PUF60_ORF3	-	-	O75940_S0__Q9UHX1_S0__AFMM1:A:B	13.226
-	PUF60_ORF1	PUF60_ORF1	-	-	-	PUF60_ORF2	PUF60_ORF2	-	-	7Q8A_AU:A:B	26.8348
-	PUF60_ORF1	PUF60_ORF1	-	-	-	PUF60_ORF1	PUF60_ORF1	-	-	7Z3X_AU:A:B	16.9627
-	PUF60_ORF1	PUF60_ORF1	-	-	-	PUF60_ORF3	PUF60_ORF3	-	-	7Q8A_AU:A:B	31.5966
-	PUF60_ORF1	PUF60_ORF1	-	-	-	DDX39B	DDX39B	-	-	2J0S:D:A	7.4322
-	PUF60_ORF1	PUF60_ORF1	-	-	-	DDX39A	DDX39A	-	-	2J0S:D:A	7.4322
-	DDX39B	DDX39B	-	-	-	ANKRD50_1_frame1	ANKRD50_1_frame1	-	-	7DDX:B:A	60.8435
-	DDX39B	DDX39B	-	-	-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	7DDX:B:A	61.7893
-	ETV6	ETV6	-	-	-	POGZ	POGZ	-	-	Q06546_S0__Q7Z3K3_S1__AFMM3:A:B	70.6021
-	JMJD5_3_frame1	JMJD5_3_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P04626_S2__Q9H9V9_S0__AF2:B:A	17.2059
-	JMJD5_3_frame1	JMJD5_3_frame1	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	P04626_S2__Q9H9V9_S0__AF2:B:A	0.0166
-	JMJD5_3_frame1	JMJD5_3_frame1	-	-	-	CDK20_1_frame1	CDK20_1_frame1	-	-	P04626_S2__Q9H9V9_S0__AF2:B:A	0.0166
-	JMJD5_3_frame1	JMJD5_3_frame1	-	-	-	EHMT2	EHMT2	-	-	Q96KQ7_S1__Q9H9V9_S0__AF4:B:A	9.5032
-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	-	BCL2L1_2_frame1	BCL2L1_2_frame1	-	-	6UVC:A:B	102.508
-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	6UVC:B:A	99.3709
-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	6UVC:A:B	102.508
-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	-	TP53	TP53	-	-	2MEJ:A:B	56.2186
-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	-	BAD	BAD	-	-	Q07817_S0__Q92934_S0__AF1:A:B	23.7829
-	FHL5	FHL5	-	-	-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	Q9UK10_S0__Q9UK13_S0__AF3:A:B	40.1522
-	FHL5	FHL5	-	-	-	EMILIN1	EMILIN1	-	-	Q5TD97_S0__Q96A83_S0__AF:A:B	15.7913
-	FHL5	FHL5	-	-	-	IKZF3	IKZF3	-	-	Q05516_S0__Q14192_S0__AF3:B:A	2.0181
-	FHL5	FHL5	-	-	-	MAPK7	MAPK7	-	-	O96017_S0__Q13643_S0__AF:B:A	22.5283
-	FHL5	FHL5	-	-	-	CAMK2D	CAMK2D	-	-	O96017_S0__Q13643_S0__AF:B:A	22.5283
-	VPS52	VPS52	-	-	-	CDX4	CDX4	-	-	P09067_S0__Q8N1B4_S0__AF3:B:A	12.8796
-	VPS52	VPS52	-	-	-	MEOX1	MEOX1	-	-	P09067_S0__Q8N1B4_S0__AF3:B:A	12.8796
-	VPS52	VPS52	-	-	-	DLX3	DLX3	-	-	P09067_S0__Q8N1B4_S0__AF3:B:A	12.8796
-	VPS52	VPS52	-	-	-	MEOX2	MEOX2	-	-	P09067_S0__Q8N1B4_S0__AF3:B:A	12.8796
-	VPS52	VPS52	-	-	-	ZKSCAN4_1_frame1	ZKSCAN4_1_frame1	-	-	Q14119_S0__Q8N1B4_S0__AF:B:A	10.9753
-	SORBS3	SORBS3	-	-	-	FCHO1	FCHO1	-	-	Q0JRZ9_S0__Q15811_S2__AFMM2:B:A	80.5729
-	SORBS3	SORBS3	-	-	-	P14778	P14778	P14778	-	P14778_S0__P15498_S2__AFMM2:B:A	32.7211
-	SORBS3	SORBS3	-	-	-	P27930	P27930	P27930	-	P14778_S0__P15498_S2__AFMM2:B:A	30.374
-	SORBS3	SORBS3	-	-	-	IRAK4_1_frame1	IRAK4_1_frame1	-	-	P80192_S0__Q5TCX8_S0__AF2:B:A	40.3368
-	SORBS3	SORBS3	-	-	-	ZSCAN20	ZSCAN20	-	-	P15498_S2__Q8N720_S0__AF2:A:B	1.4681
-	KHDRBS2	KHDRBS2	-	-	-	KHDRBS2	KHDRBS2	-	-	5ELT:A:B	128.885
-	KHDRBS2	KHDRBS2	-	-	-	KHDRBS3	KHDRBS3	-	-	5ELT:A:B	137.525
-	KHDRBS2	KHDRBS2	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	O14578_S1__Q96PU8_S0__AFMM3:B:A	10.5124
-	KHDRBS2	KHDRBS2	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	O14578_S1__Q96PU8_S0__AFMM3:B:A	3.012
-	LAMB3_1_frame1	LAMB3_1_frame1	-	-	-	LAMB3_1_frame1	LAMB3_1_frame1	-	-	Q13751_S1__Q13753_S1__AFMM5:B:A	69.3501
-	LAMB3_1_frame1	LAMB3_1_frame1	-	-	-	NOTCH2NL	NOTCH2NL	-	-	P55268_S3__Q13753_S1__AFMM2:B:A	53.7751
-	LAMB3_1_frame1	LAMB3_1_frame1	-	-	-	EFEMP2	EFEMP2	-	-	O00548_S0__Q04721_S2__AFMM2:A:B	55.4338
-	LAMB3_1_frame1	LAMB3_1_frame1	-	-	-	TMEM67_3_frame1	TMEM67_3_frame1	-	-	P55268_S2__Q9Y6N6_S2__AFMM2:A:B	29.8258
-	LAMB3_1_frame1	LAMB3_1_frame1	-	-	-	CFP_2_frame1	CFP_2_frame1	-	-	O00634_S0__Q8IZJ1_S1__AFMM2:A:B	27.2898
-	HMG20A	HMG20A	-	-	-	PHF21B_2_frame1	PHF21B_2_frame1	-	-	Q96BD5_S0__Q9NP66_S0__AFMM2:B:A	57.087
-	HMG20A	HMG20A	-	-	-	PHF21B_1_frame1	PHF21B_1_frame1	-	-	Q96BD5_S0__Q9NP66_S0__AFMM2:B:A	74.5254
-	HMG20A	HMG20A	-	-	-	RCOR3	RCOR3	-	-	Q8IZ40_S0__Q9P0W2_S0__AFMM3:B:A	61.482
-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	-	ZNF471	ZNF471	-	-	O43309_S0__Q9Y5A6_S0__AFMM3:B:A	104.803
-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	-	ZNF341_ORF1	ZNF341_ORF1	-	-	O43345_S2__Q05481_S2__AF:A:B	76.2466
-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	-	SP4	SP4	-	-	O95125_S0__P17028_S0__AFMM2:A:B	31.3906
-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	Q6ZMS7_S0__Q8TD17_S0__AFMM1:B:A	79.1672
-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	Q6ZMS7_S0__Q8TD17_S0__AFMM1:A:B	89.7839
-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	7PVW:A:B	104.068
-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	9GHK:B:A	12.3933
-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	-	NCK1_1_frame1	NCK1_1_frame1	-	-	4RTW_AU:C:A	24.2516
-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	4RTW_AU:C:A	24.2516
-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	-	ARRB1	ARRB1	-	-	9CX3:C:B	14.2204
-	SGTA	SGTA	-	-	-	TTC12	TTC12	-	-	2VYI_AU:B:A	5.1499
-	SGTA	SGTA	-	-	-	SGTA	SGTA	-	-	O43765_S0__Q96EQ0_S0__AFMM2:A:B	77.4607
-	SGTA	SGTA	-	-	-	DYX1C1_2_frame1	DYX1C1_2_frame1	-	-	2VYI_AU:B:A	5.1499
-	SGTA	SGTA	-	-	-	KLC3	KLC3	-	-	3KD7_AU:A:B	4.6184
-	SGTA	SGTA	-	-	-	DYX1C1_1_frame1	DYX1C1_1_frame1	-	-	O43765_S0__Q96EQ0_S0__AFMM2:A:B	59.2189
-	PNMA1	PNMA1	-	-	-	PNMA2	PNMA2	-	-	Q8ND90_S0__Q96PV4_S0__AFMM1:A:B	92.6558
-	PNMA1	PNMA1	-	-	-	PNMA1	PNMA1	-	-	Q8ND90_S0__Q96PV4_S0__AFMM1:A:B	93.351
-	PNMA1	PNMA1	-	-	-	MAGEA6	MAGEA6	-	-	P43364_S0__Q6PEW1_S0__AFMM2:B:A	10.3108
-	PNMA1	PNMA1	-	-	-	NDN_5_frame1	NDN_5_frame1	-	-	P43364_S0__Q6PEW1_S0__AFMM2:B:A	11.1115
-	PNMA1	PNMA1	-	-	-	MAGEA11	MAGEA11	-	-	P43364_S0__Q6PEW1_S0__AFMM2:B:A	0.8949
-	S100B_1_frame1	S100B_1_frame1	-	-	-	S100B	S100B	-	-	7PSQ_AU:A:E	78.9033
-	TNIP1_ORF2	TNIP1_ORF2	-	-	-	TNIP1_ORF2	TNIP1_ORF2	-	-	7EAO:B:C	7.4945
-	CA9_1_frame1	CA9_1_frame1	-	-	-	CA9_1_frame1	CA9_1_frame1	-	-	4XIW:A:G	35.5051
-	CA9_1_frame1	CA9_1_frame1	-	-	-	CA9_2_frame1	CA9_2_frame1	-	-	4KP8:B:A	23.8047
-	CA9_1_frame1	CA9_1_frame1	-	-	-	CXCR3_1_frame1	CXCR3_1_frame1	-	-	O00574_S0__Q9ULX7_S0__AF2:B:A	29.8755
-	CA9_1_frame1	CA9_1_frame1	-	-	-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	O00574_S0__Q9ULX7_S0__AF2:B:A	28.5191
-	PUF60_ORF3	PUF60_ORF3	-	-	-	PUF60_ORF2	PUF60_ORF2	-	-	7Q8A_AU:B:A	30.6411
-	PUF60_ORF3	PUF60_ORF3	-	-	-	PUF60_ORF1	PUF60_ORF1	-	-	7Q8A_AU:B:A	30.6411
-	PUF60_ORF3	PUF60_ORF3	-	-	-	PUF60_ORF3	PUF60_ORF3	-	-	7Q8A_AU:B:A	34.3027
-	PUF60_ORF3	PUF60_ORF3	-	-	-	DDX39B	DDX39B	-	-	2J0S:D:A	7.4322
-	PUF60_ORF3	PUF60_ORF3	-	-	-	DDX39A	DDX39A	-	-	2J0S:D:A	7.4322
-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	-	BCL2L1_2_frame1	BCL2L1_2_frame1	-	-	6UVC:B:A	104.804
-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	6UVC:B:A	102.508
-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	6UVC:B:A	104.804
-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	-	TP53	TP53	-	-	2MEJ:A:B	56.2186
-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	-	EHMT2	EHMT2	-	-	4K5A:A:B	37.0576
-	BANP	BANP	-	-	-	BANP_7_frame1	BANP_7_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP	BANP	-	-	-	BANP_3_frame1	BANP_3_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP	BANP	-	-	-	BANP_5_frame1	BANP_5_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP	BANP	-	-	-	BANP_1_frame1	BANP_1_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP	BANP	-	-	-	BANP_4_frame1	BANP_4_frame1	-	-	8HTX_AU:A:B	6.9115
-	SSX2IP_ORF1	SSX2IP_ORF1	-	-	-	KRT18	KRT18	-	-	P19012_S0__Q9Y2D8_S0__AFMM3:B:A	88.9974
-	SSX2IP_ORF1	SSX2IP_ORF1	-	-	-	KRT15	KRT15	-	-	P19012_S0__Q9Y2D8_S0__AFMM3:B:A	88.982
-	SSX2IP_ORF1	SSX2IP_ORF1	-	-	-	KRT33B	KRT33B	-	-	P19012_S0__Q9Y2D8_S0__AFMM3:B:A	88.9974
-	PPP3R1	PPP3R1	-	-	-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	4ORC:B:A	151.701
-	PPP3R1	PPP3R1	-	-	-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	4ORC:B:A	151.701
-	PPP3R1	PPP3R1	-	-	-	PPP1CB	PPP1CB	-	-	6TZ6_AU:B:A	43.3702
-	PPP3R1	PPP3R1	-	-	-	PPP3R1	PPP3R1	-	-	3AAJ:B:A	100.932
-	PPP3R1	PPP3R1	-	-	-	CAMK2D	CAMK2D	-	-	2WEL:D:A	80.6942
-	FH_7_frame1	FH_7_frame1	-	-	-	FH_1_frame1	FH_1_frame1	-	-	5F92:C:B	77.1798
-	FH_7_frame1	FH_7_frame1	-	-	-	FH_5_frame1	FH_5_frame1	-	-	3E04:D:C	0.0906
-	FH_7_frame1	FH_7_frame1	-	-	-	FH_7_frame1	FH_7_frame1	-	-	6U4O_AU:D:A	6.0871
-	TADA2A_ORF2	TADA2A_ORF2	-	-	-	TADA3	TADA3	-	-	O75478_S0__O75528_S0__AFMM5:A:B	187.558
-	EMILIN1	EMILIN1	-	-	-	EMILIN1	EMILIN1	-	-	Q07092_S2__Q96A83_S0__AFMM3:B:A	99.4065
-	EMILIN1	EMILIN1	-	-	-	FHL3	FHL3	-	-	Q5TD97_S0__Q96A83_S0__AF:B:A	15.7913
-	EMILIN1	EMILIN1	-	-	-	FHL2	FHL2	-	-	Q5TD97_S0__Q96A83_S0__AF:B:A	15.7913
-	EMILIN1	EMILIN1	-	-	-	FHL5	FHL5	-	-	Q5TD97_S0__Q96A83_S0__AF:B:A	15.7913
-	EMILIN1	EMILIN1	-	-	-	COL1A2_1_frame1	COL1A2_1_frame1	-	-	P25067_S0__Q03692_S0__AFMM4:B:A	42.5005
-	NR1H4	NR1H4	-	-	-	RXRB_4_frame2	RXRB_4_frame2	-	-	4NQA_AU:I:H	64.2608
-	NR1H4	NR1H4	-	-	-	RXRB_3_frame1	RXRB_3_frame1	-	-	4IQR_AU:F:E	61.0213
-	NR1H4	NR1H4	-	-	-	RARA_ORF1	RARA_ORF1	-	-	4NQA_AU:I:H	71.8434
-	NR1H4	NR1H4	-	-	-	RARA_ORF2	RARA_ORF2	-	-	4NQA_AU:I:H	75.1764
-	NR1H4	NR1H4	-	-	-	RARB	RARB	-	-	4NQA_AU:I:H	71.8434
-	UPP2_1_frame1	UPP2_1_frame1	-	-	-	UPP2_4_frame1	UPP2_4_frame1	-	-	2XRF_AU:B:C	39.4356
-	UPP2_1_frame1	UPP2_1_frame1	-	-	-	UPP2_3_frame1	UPP2_3_frame1	-	-	2XRF_AU:B:C	177.753
-	UPP2_1_frame1	UPP2_1_frame1	-	-	-	UPP2_2_frame1	UPP2_2_frame1	-	-	2XRF_AU:C:B	171.168
-	UPP2_1_frame1	UPP2_1_frame1	-	-	-	UPP2	UPP2	-	-	2XRF_AU:C:B	169.269
-	UPP2_1_frame1	UPP2_1_frame1	-	-	-	UPP2_1_frame1	UPP2_1_frame1	-	-	2XRF_AU:C:B	169.269
-	CLCN2_1_frame1	CLCN2_1_frame1	-	-	-	CLCN2_3_frame1	CLCN2_3_frame1	-	-	8TA5:A:B	9.4558
-	CLCN2_1_frame1	CLCN2_1_frame1	-	-	-	CLCN2_2_frame1	CLCN2_2_frame1	-	-	7XF5:B:A	10.813
-	CLCN2_1_frame1	CLCN2_1_frame1	-	-	-	CLCN2_4_frame1	CLCN2_4_frame1	-	-	7XF5:A:B	22.6455
-	CLCN2_1_frame1	CLCN2_1_frame1	-	-	-	CLCN2_1_frame1	CLCN2_1_frame1	-	-	8TA5:B:A	20.6022
-	CEP76	CEP76	-	-	-	ZKSCAN4_1_frame1	ZKSCAN4_1_frame1	-	-	Q14119_S0__Q8TAP6_S0__AF:B:A	19.7905
-	CEP76	CEP76	-	-	-	ZSCAN20	ZSCAN20	-	-	Q8TAP6_S0__Q9HBE1_S0__AF5:A:B	16.0877
-	CEP76	CEP76	-	-	-	ZNF483	ZNF483	-	-	Q8TAP6_S0__Q9HBE1_S0__AF5:A:B	22.9812
-	CEP76	CEP76	-	-	-	ZBTB7B	ZBTB7B	-	-	Q8TAP6_S0__Q9HBE1_S0__AF5:A:B	22.9812
-	EFCAB4A	EFCAB4A	-	-	-	EFCAB4A	EFCAB4A	-	-	6PSD_AU:G:O	5.3598
-	RBM12	RBM12	-	-	-	RBM12	RBM12	-	-	4QU7_AU:B:A	4.2742
-	ZNF471	ZNF471	-	-	-	ZBTB1	ZBTB1	-	-	P41182_S0__Q13105_S0__AFMM3:A:B	143.786
-	ZNF471	ZNF471	-	-	-	ZKSCAN4_3_frame1	ZKSCAN4_3_frame1	-	-	O43309_S0__Q9Y5A6_S0__AFMM3:A:B	75.8335
-	ZNF471	ZNF471	-	-	-	FHL5	FHL5	-	-	Q9UK10_S0__Q9UK13_S0__AF3:B:A	40.3841
-	ZNF471	ZNF471	-	-	-	CCNDBP1	CCNDBP1	-	-	O95273_S0__Q12901_S0__AFMM2:B:A	124.753
-	ZNF471	ZNF471	-	-	-	ZNF688_2_frame1	ZNF688_2_frame1	-	-	P17040_S0__Q96IT1_S0__AF2:A:B	93.3588
-	GRAMD3	GRAMD3	-	-	-	GRAMD3	GRAMD3	-	-	Q8IUY3_S0__Q96HH9_S0__AFMM2:B:A	23.272
-	PHF21B_1_frame1	PHF21B_1_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q12873_S1__Q8NEV1_S0__AFMM4:A:B	20.722
-	FATE1	FATE1	-	-	-	BIK	BIK	-	-	Q13323_S0__Q969F0_S0__AF1:B:A	1.7745
-	RXRB_3_frame1	RXRB_3_frame1	-	-	-	RARB	RARB	-	-	4NQA_AU:I:H	73.3586
-	RXRB_3_frame1	RXRB_3_frame1	-	-	-	RXRB_1_frame1	RXRB_1_frame1	-	-	P13056_S0__P49116_S0__AFMM1:B:A	83.1568
-	RXRB_3_frame1	RXRB_3_frame1	-	-	-	RXRB_2_frame1	RXRB_2_frame1	-	-	P13056_S0__P49116_S0__AFMM1:B:A	83.1568
-	RXRB_3_frame1	RXRB_3_frame1	-	-	-	RXRB_4_frame2	RXRB_4_frame2	-	-	P13056_S0__P49116_S0__AFMM1:B:A	97.5428
-	RXRB_3_frame1	RXRB_3_frame1	-	-	-	L3MBTL3	L3MBTL3	-	-	P41235_S0__Q05BQ5_S0__AF1:A:B	1.4292
-	LMBR1L_1_frame1	LMBR1L_1_frame1	-	-	-	RINT1	RINT1	-	-	Q6NUQ1_S0__Q6UX01_S0__AF4:B:A	24.9397
-	MCM7_1_frame1	MCM7_1_frame1	-	-	-	MCM7_1_frame1	MCM7_1_frame1	-	-	9E2Y:6:2	161.746
-	MCM7_1_frame1	MCM7_1_frame1	-	-	-	MCM7_2_frame1	MCM7_2_frame1	-	-	5V8F:3:7	36.3528
-	MCM7_1_frame1	MCM7_1_frame1	-	-	-	GINS3_1_frame1	GINS3_1_frame1	-	-	6RAX:3:M	60.2368
-	MCM7_1_frame1	MCM7_1_frame1	-	-	-	GINS3_2_frame1	GINS3_2_frame1	-	-	6RAX:5:M	48.5218
-	MCM7_1_frame1	MCM7_1_frame1	-	-	-	E2F6_3_frame3	E2F6_3_frame3	-	-	O00716_S0__P33991_S0__AFMM2:B:A	34.0597
-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	-	PPP3R1	PPP3R1	-	-	4ORC:A:B	152.882
-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	-	KCNIP4	KCNIP4	-	-	9NXN:A:B	117.462
-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	-	PPP1CB	PPP1CB	-	-	P16298_S0__Q08209_S0__AFMM2:A:B	59.0511
-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	P16298_S0__P48454_S0__AFMM1:A:B	111.498
-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	P16298_S0__P48454_S0__AFMM1:A:B	111.498
-	MAPK7	MAPK7	-	-	-	PLK4	PLK4	-	-	6QAV:B:A	161.017
-	MAPK7	MAPK7	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	6QAU_AU:C:B	97.9359
-	MAPK7	MAPK7	-	-	-	MNAT1_1_frame1	MNAT1_1_frame1	-	-	P50613_S0__P51948_S0__AFMM1:A:B	66.7727
-	MAPK7	MAPK7	-	-	-	CCND2	CCND2	-	-	7SJ3:A:B	95.6034
-	MAPK7	MAPK7	-	-	-	PPP3R1	PPP3R1	-	-	9M6G:A:B	29.0443
-	KRT19	KRT19	-	-	-	NEFL_2_frame1	NEFL_2_frame1	-	-	P07197_S0__P08670_S0__AFMM5:B:A	277.494
-	KRT19	KRT19	-	-	-	KRT19	KRT19	-	-	Q7Z3Y8_S0__Q9NSB2_S0__AFMM5:A:B	218.608
-	KRT19	KRT19	-	-	-	KRT18	KRT18	-	-	Q7Z3Y8_S0__Q9NSB2_S0__AFMM5:B:A	234.469
-	KRT19	KRT19	-	-	-	KRT15	KRT15	-	-	Q7Z3Y8_S0__Q9NSB2_S0__AFMM5:B:A	223.825
-	KRT19	KRT19	-	-	-	KRT33B	KRT33B	-	-	A0A140TA62_S0__Q7Z3Y8_S0__AFMM5:B:A	247.183
-	RBM10	RBM10	-	-	-	CAMK2D	CAMK2D	-	-	P52756_S0__Q13523_S0__AFMM2:A:B	14.6451
-	RBM10	RBM10	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	P52756_S0__Q13523_S0__AFMM2:A:B	11.5127
-	RBM10	RBM10	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	P52756_S0__Q13523_S0__AFMM2:A:B	2.7474
-	RBM10	RBM10	-	-	-	RBM39	RBM39	-	-	P52756_S0__Q14498_S0__AFMM4:A:B	53.0449
-	MNAT1_1_frame1	MNAT1_1_frame1	-	-	-	CDK20_1_frame1	CDK20_1_frame1	-	-	P50613_S0__P51948_S0__AFMM1:B:A	49.7721
-	MNAT1_1_frame1	MNAT1_1_frame1	-	-	-	CAMK2D	CAMK2D	-	-	P50613_S0__P51948_S0__AFMM1:B:A	68.2492
-	MNAT1_1_frame1	MNAT1_1_frame1	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	P50613_S0__P51948_S0__AFMM1:B:A	49.7721
-	MNAT1_1_frame1	MNAT1_1_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	9HJ0_AU:H:J	35.0937
-	MNAT1_1_frame1	MNAT1_1_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	9HIY:H:J	37.8605
-	CEP63	CEP63	-	-	-	NEFL	NEFL	-	-	O76014_S0__Q96MT8_S0__AFMM5:B:A	85.4659
-	CEP63	CEP63	-	-	-	DES	DES	-	-	O76014_S0__Q96MT8_S0__AFMM5:B:A	85.4659
-	CEP63	CEP63	-	-	-	LZTS2	LZTS2	-	-	Q96MT8_S0__Q9BRK4_S0__AFMM2:A:B	118.653
-	PLK4	PLK4	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	2JAM_AU:A:B	162.003
-	PLK4	PLK4	-	-	-	CDK5_1_frame1	CDK5_1_frame1	-	-	6QAV:A:B	155.197
-	PLK4	PLK4	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	8GUW:A:C	133.297
-	PLK4	PLK4	-	-	-	PLK4	PLK4	-	-	2JAM_AU:A:B	167.662
-	PLK4	PLK4	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	6QAV:A:B	149.864
-	FH_5_frame1	FH_5_frame1	-	-	-	FH_1_frame1	FH_1_frame1	-	-	5F92:C:B	55.3292
-	FH_5_frame1	FH_5_frame1	-	-	-	FH_7_frame1	FH_7_frame1	-	-	3E04:C:D	0.0906
-	FH_5_frame1	FH_5_frame1	-	-	-	FH_5_frame1	FH_5_frame1	-	-	5F92:D:A	5.4165
-	BHLHE40	BHLHE40	-	-	-	EHMT2	EHMT2	-	-	O14503_S0__Q15047_S2__AF:A:B	18.9352
-	BHLHE40	BHLHE40	-	-	-	LCK_3_frame1	LCK_3_frame1	-	-	O14503_S0__Q01974_S2__AFMM3:A:B	19.9249
-	BHLHE40	BHLHE40	-	-	-	BHLHE40	BHLHE40	-	-	O14503_S0__Q9C0J9_S0__AFMM4:B:A	101.652
-	BHLHE40	BHLHE40	-	-	-	TCF12	TCF12	-	-	P15923_S0__Q9HCC6_S0__AFMM1:B:A	19.0441
-	BHLHE40	BHLHE40	-	-	-	MXI1_1_frame1	MXI1_1_frame1	-	-	Q05195_S0__Q9NQ87_S0__AFMM5:B:A	43.664
-	DIABLO_2_frame1	DIABLO_2_frame1	-	-	-	DIABLO_2_frame1	DIABLO_2_frame1	-	-	4TX5:A:B	70.1175
-	DIABLO_2_frame1	DIABLO_2_frame1	-	-	-	DIABLO_1_frame1	DIABLO_1_frame1	-	-	4TX5:B:A	51.5549
-	DLX3	DLX3	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P14616_S2__P50222_S0__AFMM2:B:A	25.9352
-	DLX3	DLX3	-	-	-	PPP1R12B_1_frame1	PPP1R12B_1_frame1	-	-	O60902_S0__Q6P6B7_S0__AFMM2:A:B	21.2974
-	DLX3	DLX3	-	-	-	AKAP10_3_frame1	AKAP10_3_frame1	-	-	P49639_S0__Q9UGC6_S0__AFMM5:A:B	2.108
